id,name,type,dTime,energy_power
1002,Solar Energy PV,photovoltaics,20210519-17:00,3.8000000000000007
1003,Giant Wind Power,wind_power,20210519-17:00,9.399999999999999
1004,City consumption,consumption,20210519-17:00,-23.6
1001,Photovoltaics Tech,photovoltaics,20210519-18:00,5.4
1002,Solar Energy PV,photovoltaics,20210519-18:00,4.6000000000000005
1003,Giant Wind Power,wind_power,20210519-18:00,9.399999999999999
1004,City consumption,consumption,20210519-18:00,-22.6
1001,Photovoltaics Tech,photovoltaics,20210519-19:00,4.6000000000000005
1002,Solar Energy PV,photovoltaics,20210519-19:00,4.6000000000000005
1003,Giant Wind Power,wind_power,20210519-19:00,9.399999999999999
1004,City consumption,consumption,20210519-19:00,-24.6
1001,Photovoltaics Tech,photovoltaics,20210519-20:00,4.6000000000000005
1002,Solar Energy PV,photovoltaics,20210519-20:00,3.0
1003,Giant Wind Power,wind_power,20210519-20:00,9.399999999999999
1004,City consumption,consumption,20210519-20:00,-24.6
1001,Photovoltaics Tech,photovoltaics,20210519-21:00,3.8000000000000007
1002,Solar Energy PV,photovoltaics,20210519-21:00,3.0
1003,Giant Wind Power,wind_power,20210519-21:00,9.399999999999999
1004,City consumption,consumption,20210519-21:00,-24.6
1001,Photovoltaics Tech,photovoltaics,20210519-22:00,3.8000000000000007
1002,Solar Energy PV,photovoltaics,20210519-22:00,3.8000000000000007
1003,Giant Wind Power,wind_power,20210519-22:00,9.399999999999999
1004,City consumption,consumption,20210519-22:00,-23.6
1001,Photovoltaics Tech,photovoltaics,20210519-23:00,3.0
1002,Solar Energy PV,photovoltaics,20210519-23:00,3.0
1003,Giant Wind Power,wind_power,20210519-23:00,9.399999999999999
1004,City consumption,consumption,20210519-23:00,-21.6
1001,Photovoltaics Tech,photovoltaics,20210520-00:00,2.5
1002,Solar Energy PV,photovoltaics,20210520-00:00,2.5
1003,Giant Wind Power,wind_power,20210520-00:00,9.7
1004,City consumption,consumption,20210520-00:00,-18.5
1001,Photovoltaics Tech,photovoltaics,20210520-01:00,2.5
1002,Solar Energy PV,photovoltaics,20210520-01:00,2.5
1003,Giant Wind Power,wind_power,20210520-01:00,9.7
1004,City consumption,consumption,20210520-01:00,-18.0
1001,Photovoltaics Tech,photovoltaics,20210520-02:00,2.5
1002,Solar Energy PV,photovoltaics,20210520-02:00,3.3000000000000007
1003,Giant Wind Power,wind_power,20210520-02:00,9.7
1004,City consumption,consumption,20210520-02:00,-18.0
1001,Photovoltaics Tech,photovoltaics,20210520-03:00,3.3000000000000007
1002,Solar Energy PV,photovoltaics,20210520-03:00,3.3000000000000007
1003,Giant Wind Power,wind_power,20210520-03:00,9.7
1004,City consumption,consumption,20210520-03:00,-19.5
1001,Photovoltaics Tech,photovoltaics,20210520-04:00,3.3000000000000007
1002,Solar Energy PV,photovoltaics,20210520-04:00,4.1000000000000005
1003,Giant Wind Power,wind_power,20210520-04:00,9.7
1004,City consumption,consumption,20210520-04:00,-20.5
1001,Photovoltaics Tech,photovoltaics,20210520-05:00,3.3000000000000007
1002,Solar Energy PV,photovoltaics,20210520-05:00,4.1000000000000005
1003,Giant Wind Power,wind_power,20210520-05:00,9.7
1004,City consumption,consumption,20210520-05:00,-21.5
1001,Photovoltaics Tech,photovoltaics,20210520-06:00,4.1000000000000005
1002,Solar Energy PV,photovoltaics,20210520-06:00,4.1000000000000005
1003,Giant Wind Power,wind_power,20210520-06:00,9.7
1004,City consumption,consumption,20210520-06:00,-21.5
1001,Photovoltaics Tech,photovoltaics,20210520-07:00,4.1000000000000005
1002,Solar Energy PV,photovoltaics,20210520-07:00,4.9
1003,Giant Wind Power,wind_power,20210520-07:00,9.7
1004,City consumption,consumption,20210520-07:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210520-08:00,4.9
1002,Solar Energy PV,photovoltaics,20210520-08:00,5.7
1003,Giant Wind Power,wind_power,20210520-08:00,9.7
1004,City consumption,consumption,20210520-08:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210520-09:00,5.7
1002,Solar Energy PV,photovoltaics,20210520-09:00,7.300000000000001
1003,Giant Wind Power,wind_power,20210520-09:00,9.7
1004,City consumption,consumption,20210520-09:00,-24.0
1001,Photovoltaics Tech,photovoltaics,20210520-10:00,6.5
1002,Solar Energy PV,photovoltaics,20210520-10:00,8.9
1003,Giant Wind Power,wind_power,20210520-10:00,9.7
1004,City consumption,consumption,20210520-10:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-11:00,6.5
1002,Solar Energy PV,photovoltaics,20210520-11:00,8.9
1003,Giant Wind Power,wind_power,20210520-11:00,9.7
1004,City consumption,consumption,20210520-11:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-12:00,7.300000000000001
1002,Solar Energy PV,photovoltaics,20210520-12:00,8.100000000000001
1003,Giant Wind Power,wind_power,20210520-12:00,9.7
1004,City consumption,consumption,20210520-12:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-13:00,8.100000000000001
1002,Solar Energy PV,photovoltaics,20210520-13:00,6.5
1003,Giant Wind Power,wind_power,20210520-13:00,9.7
1004,City consumption,consumption,20210520-13:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-14:00,8.100000000000001
1002,Solar Energy PV,photovoltaics,20210520-14:00,6.5
1003,Giant Wind Power,wind_power,20210520-14:00,9.7
1004,City consumption,consumption,20210520-14:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-15:00,7.300000000000001
1002,Solar Energy PV,photovoltaics,20210520-15:00,6.5
1003,Giant Wind Power,wind_power,20210520-15:00,9.7
1004,City consumption,consumption,20210520-15:00,-25.5
1001,Photovoltaics Tech,photovoltaics,20210520-16:00,7.300000000000001
1002,Solar Energy PV,photovoltaics,20210520-16:00,4.9
1003,Giant Wind Power,wind_power,20210520-16:00,9.7
1004,City consumption,consumption,20210520-16:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210520-17:00,6.5
1002,Solar Energy PV,photovoltaics,20210520-17:00,3.3000000000000007
1003,Giant Wind Power,wind_power,20210520-17:00,9.7
1004,City consumption,consumption,20210520-17:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210520-18:00,4.9
1002,Solar Energy PV,photovoltaics,20210520-18:00,4.1000000000000005
1003,Giant Wind Power,wind_power,20210520-18:00,9.7
1004,City consumption,consumption,20210520-18:00,-22.5
1001,Photovoltaics Tech,photovoltaics,20210520-19:00,4.1000000000000005
1002,Solar Energy PV,photovoltaics,20210520-19:00,4.1000000000000005
1003,Giant Wind Power,wind_power,20210520-19:00,9.7
1004,City consumption,consumption,20210520-19:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210520-20:00,4.1000000000000005
1002,Solar Energy PV,photovoltaics,20210520-20:00,2.5
1003,Giant Wind Power,wind_power,20210520-20:00,9.7
1004,City consumption,consumption,20210520-20:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210520-21:00,3.3000000000000007
1002,Solar Energy PV,photovoltaics,20210520-21:00,2.5
1003,Giant Wind Power,wind_power,20210520-21:00,9.7
1004,City consumption,consumption,20210520-21:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210520-22:00,3.3000000000000007
1002,Solar Energy PV,photovoltaics,20210520-22:00,3.3000000000000007
1003,Giant Wind Power,wind_power,20210520-22:00,9.7
1004,City consumption,consumption,20210520-22:00,-23.5
1001,Photovoltaics Tech,photovoltaics,20210520-23:00,2.5
1002,Solar Energy PV,photovoltaics,20210520-23:00,2.5
1003,Giant Wind Power,wind_power,20210520-23:00,9.7
1004,City consumption,consumption,20210520-23:00,-21.5
1001,Photovoltaics Tech,photovoltaics,20210521-00:00,5.5
1002,Solar Energy PV,photovoltaics,20210521-00:00,5.5
1003,Giant Wind Power,wind_power,20210521-00:00,7.9
1004,City consumption,consumption,20210521-00:00,-19.1
1001,Photovoltaics Tech,photovoltaics,20210521-01:00,5.5
1002,Solar Energy PV,photovoltaics,20210521-01:00,5.5
1003,Giant Wind Power,wind_power,20210521-01:00,7.9
1004,City consumption,consumption,20210521-01:00,-18.6
1001,Photovoltaics Tech,photovoltaics,20210521-02:00,5.5
1002,Solar Energy PV,photovoltaics,20210521-02:00,6.300000000000001
1003,Giant Wind Power,wind_power,20210521-02:00,7.9
1004,City consumption,consumption,20210521-02:00,-18.6
1001,Photovoltaics Tech,photovoltaics,20210521-03:00,6.300000000000001
1002,Solar Energy PV,photovoltaics,20210521-03:00,6.300000000000001
1003,Giant Wind Power,wind_power,20210521-03:00,7.9
1004,City consumption,consumption,20210521-03:00,-20.1
1001,Photovoltaics Tech,photovoltaics,20210521-04:00,6.300000000000001
1002,Solar Energy PV,photovoltaics,20210521-04:00,7.1000000000000005
1003,Giant Wind Power,wind_power,20210521-04:00,7.9
1004,City consumption,consumption,20210521-04:00,-21.1
1001,Photovoltaics Tech,photovoltaics,20210521-05:00,6.300000000000001
1002,Solar Energy PV,photovoltaics,20210521-05:00,7.1000000000000005
1003,Giant Wind Power,wind_power,20210521-05:00,7.9
1004,City consumption,consumption,20210521-05:00,-22.1
1001,Photovoltaics Tech,photovoltaics,20210521-06:00,7.1000000000000005
1002,Solar Energy PV,photovoltaics,20210521-06:00,7.1000000000000005
1003,Giant Wind Power,wind_power,20210521-06:00,7.9
1004,City consumption,consumption,20210521-06:00,-22.1
1001,Photovoltaics Tech,photovoltaics,20210521-07:00,7.1000000000000005
1002,Solar Energy PV,photovoltaics,20210521-07:00,7.9
1003,Giant Wind Power,wind_power,20210521-07:00,7.9
1004,City consumption,consumption,20210521-07:00,-23.1
1001,Photovoltaics Tech,photovoltaics,20210521-08:00,7.9
1002,Solar Energy PV,photovoltaics,20210521-08:00,8.7
1003,Giant Wind Power,wind_power,20210521-08:00,7.9
1004,City consumption,consumption,20210521-08:00,-24.1
1001,Photovoltaics Tech,photovoltaics,20210521-09:00,8.7
1002,Solar Energy PV,photovoltaics,20210521-09:00,10.3
1003,Giant Wind Power,wind_power,20210521-09:00,7.9
1004,City consumption,consumption,20210521-09:00,-24.6
1001,Photovoltaics Tech,photovoltaics,20210521-10:00,9.5
1002,Solar Energy PV,photovoltaics,20210521-10:00,11.9
1003,Giant Wind Power,wind_power,20210521-10:00,7.9
1004,City consumption,consumption,20210521-10:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-11:00,9.5
1002,Solar Energy PV,photovoltaics,20210521-11:00,11.9
1003,Giant Wind Power,wind_power,20210521-11:00,7.9
1004,City consumption,consumption,20210521-11:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-12:00,10.3
1002,Solar Energy PV,photovoltaics,20210521-12:00,11.100000000000001
1003,Giant Wind Power,wind_power,20210521-12:00,7.9
1004,City consumption,consumption,20210521-12:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-13:00,11.100000000000001
1002,Solar Energy PV,photovoltaics,20210521-13:00,9.5
1003,Giant Wind Power,wind_power,20210521-13:00,7.9
1004,City consumption,consumption,20210521-13:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-14:00,11.100000000000001
1002,Solar Energy PV,photovoltaics,20210521-14:00,9.5
1003,Giant Wind Power,wind_power,20210521-14:00,7.9
1004,City consumption,consumption,20210521-14:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-15:00,10.3
1002,Solar Energy PV,photovoltaics,20210521-15:00,9.5
1003,Giant Wind Power,wind_power,20210521-15:00,7.9
1004,City consumption,consumption,20210521-15:00,-26.1
1001,Photovoltaics Tech,photovoltaics,20210521-16:00,10.3
1002,Solar Energy PV,photovoltaics,20210521-16:00,7.9
1003,Giant Wind Power,wind_power,20210521-16:00,7.9
1004,City consumption,consumption,20210521-16:00,-25.1
1001,Photovoltaics Tech,photovoltaics,20210521-17:00,9.5
1002,Solar Energy PV,photovoltaics,20210521-17:00,6.300000000000001
1003,Giant Wind Power,wind_power,20210521-17:00,7.9
1004,City consumption,consumption,20210521-17:00,-24.1
1001,Photovoltaics Tech,photovoltaics,20210521-18:00,7.9
1002,Solar Energy PV,photovoltaics,20210521-18:00,7.1000000000000005
1003,Giant Wind Power,wind_power,20210521-18:00,7.9
1004,City consumption,consumption,20210521-18:00,-23.1
1001,Photovoltaics Tech,photovoltaics,20210521-19:00,7.1000000000000005
1002,Solar Energy PV,photovoltaics,20210521-19:00,7.1000000000000005
1003,Giant Wind Power,wind_power,20210521-19:00,7.9
1004,City consumption,consumption,20210521-19:00,-25.1
1001,Photovoltaics Tech,photovoltaics,20210521-20:00,7.1000000000000005
1002,Solar Energy PV,photovoltaics,20210521-20:00,5.5
1003,Giant Wind Power,wind_power,20210521-20:00,7.9
1004,City consumption,consumption,20210521-20:00,-25.1
1001,Photovoltaics Tech,photovoltaics,20210521-21:00,6.300000000000001
1002,Solar Energy PV,photovoltaics,20210521-21:00,5.5
1003,Giant Wind Power,wind_power,20210521-21:00,7.9
1004,City consumption,consumption,20210521-21:00,-25.1
1001,Photovoltaics Tech,photovoltaics,20210521-22:00,6.300000000000001
1002,Solar Energy PV,photovoltaics,20210521-22:00,6.300000000000001
1003,Giant Wind Power,wind_power,20210521-22:00,7.9
1004,City consumption,consumption,20210521-22:00,-24.1
1001,Photovoltaics Tech,photovoltaics,20210521-23:00,5.5
1002,Solar Energy PV,photovoltaics,20210521-23:00,5.5
1003,Giant Wind Power,wind_power,20210521-23:00,7.9
1004,City consumption,consumption,20210521-23:00,-22.1
1001,Photovoltaics Tech,photovoltaics,20210522-00:00,5.0
1002,Solar Energy PV,photovoltaics,20210522-00:00,5.0
1003,Giant Wind Power,wind_power,20210522-00:00,8.2
1004,City consumption,consumption,20210522-00:00,-19.0
1001,Photovoltaics Tech,photovoltaics,20210522-01:00,5.0
1002,Solar Energy PV,photovoltaics,20210522-01:00,5.0
1003,Giant Wind Power,wind_power,20210522-01:00,8.2
1004,City consumption,consumption,20210522-01:00,-18.5
1001,Photovoltaics Tech,photovoltaics,20210522-02:00,5.0
1002,Solar Energy PV,photovoltaics,20210522-02:00,5.800000000000001
1003,Giant Wind Power,wind_power,20210522-02:00,8.2
1004,City consumption,consumption,20210522-02:00,-18.5
1001,Photovoltaics Tech,photovoltaics,20210522-03:00,5.800000000000001
1002,Solar Energy PV,photovoltaics,20210522-03:00,5.800000000000001
1003,Giant Wind Power,wind_power,20210522-03:00,8.2
1004,City consumption,consumption,20210522-03:00,-20.0
1001,Photovoltaics Tech,photovoltaics,20210522-04:00,5.800000000000001
1002,Solar Energy PV,photovoltaics,20210522-04:00,6.6000000000000005
1003,Giant Wind Power,wind_power,20210522-04:00,8.2
1004,City consumption,consumption,20210522-04:00,-21.0
1001,Photovoltaics Tech,photovoltaics,20210522-05:00,5.800000000000001
1002,Solar Energy PV,photovoltaics,20210522-05:00,6.6000000000000005
1003,Giant Wind Power,wind_power,20210522-05:00,8.2
1004,City consumption,consumption,20210522-05:00,-22.0
1001,Photovoltaics Tech,photovoltaics,20210522-06:00,6.6000000000000005
1002,Solar Energy PV,photovoltaics,20210522-06:00,6.6000000000000005
1003,Giant Wind Power,wind_power,20210522-06:00,8.2
1004,City consumption,consumption,20210522-06:00,-22.0
1001,Photovoltaics Tech,photovoltaics,20210522-07:00,6.6000000000000005
1002,Solar Energy PV,photovoltaics,20210522-07:00,7.4
1003,Giant Wind Power,wind_power,20210522-07:00,8.2
1004,City consumption,consumption,20210522-07:00,-23.0
1001,Photovoltaics Tech,photovoltaics,20210522-08:00,7.4
1002,Solar Energy PV,photovoltaics,20210522-08:00,8.2
1003,Giant Wind Power,wind_power,20210522-08:00,8.2
1004,City consumption,consumption,20210522-08:00,-24.0
1001,Photovoltaics Tech,photovoltaics,20210522-09:00,8.2
1002,Solar Energy PV,photovoltaics,20210522-09:00,9.8
1003,Giant Wind Power,wind_power,20210522-09:00,8.2
1004,City consumption,consumption,20210522-09:00,-24.5
1001,Photovoltaics Tech,photovoltaics,20210522-10:00,9.0
1002,Solar Energy PV,photovoltaics,20210522-10:00,11.4
1003,Giant Wind Power,wind_power,20210522-10:00,8.2
1004,City consumption,consumption,20210522-10:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-11:00,9.0
1002,Solar Energy PV,photovoltaics,20210522-11:00,11.4
1003,Giant Wind Power,wind_power,20210522-11:00,8.2
1004,City consumption,consumption,20210522-11:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-12:00,9.8
1002,Solar Energy PV,photovoltaics,20210522-12:00,10.600000000000001
1003,Giant Wind Power,wind_power,20210522-12:00,8.2
1004,City consumption,consumption,20210522-12:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-13:00,10.600000000000001
1002,Solar Energy PV,photovoltaics,20210522-13:00,9.0
1003,Giant Wind Power,wind_power,20210522-13:00,8.2
1004,City consumption,consumption,20210522-13:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-14:00,10.600000000000001
1002,Solar Energy PV,photovoltaics,20210522-14:00,9.0
1003,Giant Wind Power,wind_power,20210522-14:00,8.2
1004,City consumption,consumption,20210522-14:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-15:00,9.8
1002,Solar Energy PV,photovoltaics,20210522-15:00,9.0
1003,Giant Wind Power,wind_power,20210522-15:00,8.2
1004,City consumption,consumption,20210522-15:00,-26.0
1001,Photovoltaics Tech,photovoltaics,20210522-16:00,9.8
1002,Solar Energy PV,photovoltaics,20210522-16:00,7.4
1003,Giant Wind Power,wind_power,20210522-16:00,8.2
1004,City consumption,consumption,20210522-16:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210522-17:00,9.0
1002,Solar Energy PV,photovoltaics,20210522-17:00,5.800000000000001
1003,Giant Wind Power,wind_power,20210522-17:00,8.2
1004,City consumption,consumption,20210522-17:00,-24.0
1001,Photovoltaics Tech,photovoltaics,20210522-18:00,7.4
1002,Solar Energy PV,photovoltaics,20210522-18:00,6.6000000000000005
1003,Giant Wind Power,wind_power,20210522-18:00,8.2
1004,City consumption,consumption,20210522-18:00,-23.0
1001,Photovoltaics Tech,photovoltaics,20210522-19:00,6.6000000000000005
1002,Solar Energy PV,photovoltaics,20210522-19:00,6.6000000000000005
1003,Giant Wind Power,wind_power,20210522-19:00,8.2
1004,City consumption,consumption,20210522-19:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210522-20:00,6.6000000000000005
1002,Solar Energy PV,photovoltaics,20210522-20:00,5.0
1003,Giant Wind Power,wind_power,20210522-20:00,8.2
1004,City consumption,consumption,20210522-20:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210522-21:00,5.800000000000001
1002,Solar Energy PV,photovoltaics,20210522-21:00,5.0
1003,Giant Wind Power,wind_power,20210522-21:00,8.2
1004,City consumption,consumption,20210522-21:00,-25.0
1001,Photovoltaics Tech,photovoltaics,20210522-22:00,5.800000000000001
1002,Solar Energy PV,photovoltaics,20210522-22:00,5.800000000000001
1003,Giant Wind Power,wind_power,20210522-22:00,8.2
1004,City consumption,consumption,20210522-22:00,-24.0
1001,Photovoltaics Tech,photovoltaics,20210522-23:00,5.0
1002,Solar Energy PV,photovoltaics,20210522-23:00,5.0
1003,Giant Wind Power,wind_power,20210522-23:00,8.2
1004,City consumption,consumption,20210522-23:00,-22.0
1001,Photovoltaics Tech,photovoltaics,20210523-00:00,4.0
1002,Solar Energy PV,photovoltaics,20210523-00:00,4.0
1003,Giant Wind Power,wind_power,20210523-00:00,8.799999999999999
1004,City consumption,consumption,20210523-00:00,-18.8
1001,Photovoltaics Tech,photovoltaics,20210523-01:00,4.0
1002,Solar Energy PV,photovoltaics,20210523-01:00,4.0
1003,Giant Wind Power,wind_power,20210523-01:00,8.799999999999999
1004,City consumption,consumption,20210523-01:00,-18.3
1001,Photovoltaics Tech,photovoltaics,20210523-02:00,4.0
1002,Solar Energy PV,photovoltaics,20210523-02:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210523-02:00,8.799999999999999
1004,City consumption,consumption,20210523-02:00,-18.3
1001,Photovoltaics Tech,photovoltaics,20210523-03:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210523-03:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210523-03:00,8.799999999999999
1004,City consumption,consumption,20210523-03:00,-19.8
1001,Photovoltaics Tech,photovoltaics,20210523-04:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210523-04:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210523-04:00,8.799999999999999
1004,City consumption,consumption,20210523-04:00,-20.8
1001,Photovoltaics Tech,photovoltaics,20210523-05:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210523-05:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210523-05:00,8.799999999999999
1004,City consumption,consumption,20210523-05:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210523-06:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210523-06:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210523-06:00,8.799999999999999
1004,City consumption,consumption,20210523-06:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210523-07:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210523-07:00,6.4
1003,Giant Wind Power,wind_power,20210523-07:00,8.799999999999999
1004,City consumption,consumption,20210523-07:00,-22.8
1001,Photovoltaics Tech,photovoltaics,20210523-08:00,6.4
1002,Solar Energy PV,photovoltaics,20210523-08:00,7.2
1003,Giant Wind Power,wind_power,20210523-08:00,8.799999999999999
1004,City consumption,consumption,20210523-08:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210523-09:00,7.2
1002,Solar Energy PV,photovoltaics,20210523-09:00,8.8
1003,Giant Wind Power,wind_power,20210523-09:00,8.799999999999999
1004,City consumption,consumption,20210523-09:00,-24.3
1001,Photovoltaics Tech,photovoltaics,20210523-10:00,8.0
1002,Solar Energy PV,photovoltaics,20210523-10:00,10.4
1003,Giant Wind Power,wind_power,20210523-10:00,8.799999999999999
1004,City consumption,consumption,20210523-10:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-11:00,8.0
1002,Solar Energy PV,photovoltaics,20210523-11:00,10.4
1003,Giant Wind Power,wind_power,20210523-11:00,8.799999999999999
1004,City consumption,consumption,20210523-11:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-12:00,8.8
1002,Solar Energy PV,photovoltaics,20210523-12:00,9.600000000000001
1003,Giant Wind Power,wind_power,20210523-12:00,8.799999999999999
1004,City consumption,consumption,20210523-12:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-13:00,9.600000000000001
1002,Solar Energy PV,photovoltaics,20210523-13:00,8.0
1003,Giant Wind Power,wind_power,20210523-13:00,8.799999999999999
1004,City consumption,consumption,20210523-13:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-14:00,9.600000000000001
1002,Solar Energy PV,photovoltaics,20210523-14:00,8.0
1003,Giant Wind Power,wind_power,20210523-14:00,8.799999999999999
1004,City consumption,consumption,20210523-14:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-15:00,8.8
1002,Solar Energy PV,photovoltaics,20210523-15:00,8.0
1003,Giant Wind Power,wind_power,20210523-15:00,8.799999999999999
1004,City consumption,consumption,20210523-15:00,-25.8
1001,Photovoltaics Tech,photovoltaics,20210523-16:00,8.8
1002,Solar Energy PV,photovoltaics,20210523-16:00,6.4
1003,Giant Wind Power,wind_power,20210523-16:00,8.799999999999999
1004,City consumption,consumption,20210523-16:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210523-17:00,8.0
1002,Solar Energy PV,photovoltaics,20210523-17:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210523-17:00,8.799999999999999
1004,City consumption,consumption,20210523-17:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210523-18:00,6.4
1002,Solar Energy PV,photovoltaics,20210523-18:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210523-18:00,8.799999999999999
1004,City consumption,consumption,20210523-18:00,-22.8
1001,Photovoltaics Tech,photovoltaics,20210523-19:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210523-19:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210523-19:00,8.799999999999999
1004,City consumption,consumption,20210523-19:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210523-20:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210523-20:00,4.0
1003,Giant Wind Power,wind_power,20210523-20:00,8.799999999999999
1004,City consumption,consumption,20210523-20:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210523-21:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210523-21:00,4.0
1003,Giant Wind Power,wind_power,20210523-21:00,8.799999999999999
1004,City consumption,consumption,20210523-21:00,-24.8
1001,Photovoltaics Tech,photovoltaics,20210523-22:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210523-22:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210523-22:00,8.799999999999999
1004,City consumption,consumption,20210523-22:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210523-23:00,4.0
1002,Solar Energy PV,photovoltaics,20210523-23:00,4.0
1003,Giant Wind Power,wind_power,20210523-23:00,8.799999999999999
1004,City consumption,consumption,20210523-23:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210524-00:00,4.0
1002,Solar Energy PV,photovoltaics,20210524-00:00,4.0
1003,Giant Wind Power,wind_power,20210524-00:00,8.799999999999999
1004,City consumption,consumption,20210524-00:00,-18.8
1001,Photovoltaics Tech,photovoltaics,20210524-01:00,4.0
1002,Solar Energy PV,photovoltaics,20210524-01:00,4.0
1003,Giant Wind Power,wind_power,20210524-01:00,8.799999999999999
1004,City consumption,consumption,20210524-01:00,-18.3
1001,Photovoltaics Tech,photovoltaics,20210524-02:00,4.0
1002,Solar Energy PV,photovoltaics,20210524-02:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210524-02:00,8.799999999999999
1004,City consumption,consumption,20210524-02:00,-18.3
1001,Photovoltaics Tech,photovoltaics,20210524-03:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210524-03:00,4.800000000000001
1003,Giant Wind Power,wind_power,20210524-03:00,8.799999999999999
1004,City consumption,consumption,20210524-03:00,-19.8
1001,Photovoltaics Tech,photovoltaics,20210524-04:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210524-04:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210524-04:00,8.799999999999999
1004,City consumption,consumption,20210524-04:00,-20.8
1001,Photovoltaics Tech,photovoltaics,20210524-05:00,4.800000000000001
1002,Solar Energy PV,photovoltaics,20210524-05:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210524-05:00,8.799999999999999
1004,City consumption,consumption,20210524-05:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210524-06:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210524-06:00,5.6000000000000005
1003,Giant Wind Power,wind_power,20210524-06:00,8.799999999999999
1004,City consumption,consumption,20210524-06:00,-21.8
1001,Photovoltaics Tech,photovoltaics,20210524-07:00,5.6000000000000005
1002,Solar Energy PV,photovoltaics,20210524-07:00,6.4
1003,Giant Wind Power,wind_power,20210524-07:00,8.799999999999999
1004,City consumption,consumption,20210524-07:00,-22.8
1001,Photovoltaics Tech,photovoltaics,20210524-08:00,6.4
1002,Solar Energy PV,photovoltaics,20210524-08:00,7.2
1003,Giant Wind Power,wind_power,20210524-08:00,8.799999999999999
1004,City consumption,consumption,20210524-08:00,-23.8
1001,Photovoltaics Tech,photovoltaics,20210524-09:00,7.2
1002,Solar Energy PV,photovoltaics,20210524-09:00,8.8
1003,Giant Wind Power,wind_power,20210524-09:00,8.799999999999999
1004,City consumption,consumption,20210524-09:00,-24.3
1001,Photovoltaics Tech,photovoltaics,20210524-10:00,8.0
