id,name,type,dTime,energy_power
1003,City consumption,consumption,20210520-20:00,-11.182985164757858
1001,Photovoltaics Tech,photovoltaics,20210520-21:00,6.759032233593649
1002,Giant Wind Power,wind_power,20210520-21:00,14.062331830051951
1003,City consumption,consumption,20210520-21:00,-10.96505372270591
1001,Photovoltaics Tech,photovoltaics,20210520-22:00,8.265667669760266
1002,Giant Wind Power,wind_power,20210520-22:00,12.132008399610388
1003,City consumption,consumption,20210520-22:00,-16.19981187821536
1001,Photovoltaics Tech,photovoltaics,20210520-23:00,9.68731640129527
1002,Giant Wind Power,wind_power,20210520-23:00,11.61036632031169
1003,City consumption,consumption,20210520-23:00,-19.016932049793844
1001,Photovoltaics Tech,photovoltaics,20210521-00:00,11.587431766109058
1002,Giant Wind Power,wind_power,20210521-00:00,11.013825517376624
1003,City consumption,consumption,20210521-00:00,-22.88265032761579
1001,Photovoltaics Tech,photovoltaics,20210521-01:00,13.681939473778117
1002,Giant Wind Power,wind_power,20210521-01:00,10.315240028779222
1003,City consumption,consumption,20210521-01:00,-27.279349684794937
1001,Photovoltaics Tech,photovoltaics,20210521-02:00,17.27273249974312
1002,Giant Wind Power,wind_power,20210521-02:00,7.273023674285712
1003,City consumption,consumption,20210521-02:00,-36.94036287723928
1001,Photovoltaics Tech,photovoltaics,20210521-03:00,18.36262056891269
1002,Giant Wind Power,wind_power,20210521-03:00,6.890393992727268
1003,City consumption,consumption,20210521-03:00,-38.90605478615085
1001,Photovoltaics Tech,photovoltaics,20210521-04:00,18.548074978947444
1002,Giant Wind Power,wind_power,20210521-04:00,6.86880979833766
1003,City consumption,consumption,20210521-04:00,-39.329624161598915
1001,Photovoltaics Tech,photovoltaics,20210521-05:00,17.74432716620667
1002,Giant Wind Power,wind_power,20210521-05:00,6.563042143350648
1003,City consumption,consumption,20210521-05:00,-38.52374892610872
1001,Photovoltaics Tech,photovoltaics,20210521-06:00,17.85844007572994
1002,Giant Wind Power,wind_power,20210521-06:00,6.457861555974022
1003,City consumption,consumption,20210521-06:00,-38.841775541978976
1001,Photovoltaics Tech,photovoltaics,20210521-07:00,16.36561734215085
1002,Giant Wind Power,wind_power,20210521-07:00,6.861957617064933
1003,City consumption,consumption,20210521-07:00,-35.94765914001535
1001,Photovoltaics Tech,photovoltaics,20210521-08:00,14.8081182538401
1002,Giant Wind Power,wind_power,20210521-08:00,7.666355815012985
1003,City consumption,consumption,20210521-08:00,-32.50102745476414
1001,Photovoltaics Tech,photovoltaics,20210521-09:00,13.599615243556215
1002,Giant Wind Power,wind_power,20210521-09:00,7.849491585428568
1003,City consumption,consumption,20210521-09:00,-30.11156030274492
1001,Photovoltaics Tech,photovoltaics,20210521-10:00,11.768070133559508
1002,Giant Wind Power,wind_power,20210521-10:00,9.600986710155842
1003,City consumption,consumption,20210521-10:00,-25.00008370039434
1001,Photovoltaics Tech,photovoltaics,20210521-11:00,10.112607498822316
1002,Giant Wind Power,wind_power,20210521-11:00,10.250806716805194
1003,City consumption,consumption,20210521-11:00,-21.612252388556495
1001,Photovoltaics Tech,photovoltaics,20210521-12:00,9.912612254958146
1002,Giant Wind Power,wind_power,20210521-12:00,10.233014572415584
1003,City consumption,consumption,20210521-12:00,-21.29251240751975
1001,Photovoltaics Tech,photovoltaics,20210521-13:00,9.615955693614426
1002,Giant Wind Power,wind_power,20210521-13:00,10.336188160545454
1003,City consumption,consumption,20210521-13:00,-20.74802139416911
1001,Photovoltaics Tech,photovoltaics,20210521-14:00,8.972453460035204
1002,Giant Wind Power,wind_power,20210521-14:00,11.027749246675326
1003,City consumption,consumption,20210521-14:00,-19.046946242965646
1001,Photovoltaics Tech,photovoltaics,20210521-15:00,8.750067925806633
1002,Giant Wind Power,wind_power,20210521-15:00,11.381805469168832
1003,City consumption,consumption,20210521-15:00,-18.326303685918027
1001,Photovoltaics Tech,photovoltaics,20210521-16:00,8.680534892126115
1002,Giant Wind Power,wind_power,20210521-16:00,11.469700170441559
1003,City consumption,consumption,20210521-16:00,-18.167558153593355
1001,Photovoltaics Tech,photovoltaics,20210521-17:00,8.396341189294947
1002,Giant Wind Power,wind_power,20210521-17:00,11.947775397194807
1003,City consumption,consumption,20210521-17:00,-17.19390198220807
1001,Photovoltaics Tech,photovoltaics,20210521-18:00,8.506959525339102
1002,Giant Wind Power,wind_power,20210521-18:00,11.901653351246754
1003,City consumption,consumption,20210521-18:00,-17.413980161329285
1001,Photovoltaics Tech,photovoltaics,20210521-19:00,8.716585860487154
1002,Giant Wind Power,wind_power,20210521-19:00,11.928071187506495
1003,City consumption,consumption,20210521-19:00,-17.741928815147467
1001,Photovoltaics Tech,photovoltaics,20210521-20:00,8.120110058627414
1002,Giant Wind Power,wind_power,20210521-20:00,12.921989474571431
1003,City consumption,consumption,20210521-20:00,-15.59780247871457
1001,Photovoltaics Tech,photovoltaics,20210521-21:00,8.019207131209232
1002,Giant Wind Power,wind_power,20210521-21:00,12.95262121566234
1003,City consumption,consumption,20210521-21:00,-15.379630933017598
1001,Photovoltaics Tech,photovoltaics,20210521-22:00,9.575009769926075
1002,Giant Wind Power,wind_power,20210521-22:00,10.881217279402598
1003,City consumption,consumption,20210521-22:00,-20.683268654681626
1001,Photovoltaics Tech,photovoltaics,20210521-23:00,10.939074619020392
1002,Giant Wind Power,wind_power,20210521-23:00,10.372728798909092
1003,City consumption,consumption,20210521-23:00,-23.577086904728574
1001,Photovoltaics Tech,photovoltaics,20210522-00:00,12.848922014964728
1002,Giant Wind Power,wind_power,20210522-00:00,9.746181059246753
1003,City consumption,consumption,20210522-00:00,-27.44846409792657
1001,Photovoltaics Tech,photovoltaics,20210522-01:00,14.89008197203379
1002,Giant Wind Power,wind_power,20210522-01:00,9.030315059974026
1003,City consumption,consumption,20210522-01:00,-31.63341306601392
1001,Photovoltaics Tech,photovoltaics,20210522-02:00,18.278356227390212
1002,Giant Wind Power,wind_power,20210522-02:00,6.133962763350647
1003,City consumption,consumption,20210522-02:00,-40.622527774109585
1001,Photovoltaics Tech,photovoltaics,20210522-03:00,19.50860171793056
1002,Giant Wind Power,wind_power,20210522-03:00,5.5710958481298665
1003,City consumption,consumption,20210522-03:00,-43.29909260275954
1001,Photovoltaics Tech,photovoltaics,20210522-04:00,20.23120483721904
1002,Giant Wind Power,wind_power,20210522-04:00,5.1180678177922045
1003,City consumption,consumption,20210522-04:00,-44.89694528092299
1001,Photovoltaics Tech,photovoltaics,20210522-05:00,19.73521920861528
1002,Giant Wind Power,wind_power,20210522-05:00,4.663923651584411
1003,City consumption,consumption,20210522-05:00,-44.56362462850717
1001,Photovoltaics Tech,photovoltaics,20210522-06:00,19.48962123714004
1002,Giant Wind Power,wind_power,20210522-06:00,4.6896547564935025
1003,City consumption,consumption,20210522-06:00,-44.211320630019074
1001,Photovoltaics Tech,photovoltaics,20210522-07:00,18.65243667313615
1002,Giant Wind Power,wind_power,20210522-07:00,4.935799611714282
1003,City consumption,consumption,20210522-07:00,-42.567613145584716
1001,Photovoltaics Tech,photovoltaics,20210522-08:00,16.683466491884023
1002,Giant Wind Power,wind_power,20210522-08:00,5.694623203116878
1003,City consumption,consumption,20210522-08:00,-38.41191419274389
1001,Photovoltaics Tech,photovoltaics,20210522-09:00,14.644398604593501
1002,Giant Wind Power,wind_power,20210522-09:00,6.397570641948048
1003,City consumption,consumption,20210522-09:00,-34.195596234612
1001,Photovoltaics Tech,photovoltaics,20210522-10:00,12.443551419810698
1002,Giant Wind Power,wind_power,20210522-10:00,8.541016115272726
1003,City consumption,consumption,20210522-10:00,-27.77200310921214
1001,Photovoltaics Tech,photovoltaics,20210522-11:00,10.736347218725342
1002,Giant Wind Power,wind_power,20210522-11:00,9.014475902831167
1003,City consumption,consumption,20210522-11:00,-24.527488978866494
1001,Photovoltaics Tech,photovoltaics,20210522-12:00,9.934154357343424
1002,Giant Wind Power,wind_power,20210522-12:00,9.229619868259737
1003,City consumption,consumption,20210522-12:00,-22.98562264641584
1001,Photovoltaics Tech,photovoltaics,20210522-13:00,9.584178344193647
1002,Giant Wind Power,wind_power,20210522-13:00,9.287525649350647
1003,City consumption,consumption,20210522-13:00,-22.295059145134477
1001,Photovoltaics Tech,photovoltaics,20210522-14:00,8.780258196448191
1002,Giant Wind Power,wind_power,20210522-14:00,10.043440058545453
1003,City consumption,consumption,20210522-14:00,-19.840906517939672
1001,Photovoltaics Tech,photovoltaics,20210522-15:00,8.408580149297544
1002,Giant Wind Power,wind_power,20210522-15:00,10.691331477792206
1003,City consumption,consumption,20210522-15:00,-18.271443106021927
1001,Photovoltaics Tech,photovoltaics,20210522-16:00,8.673843851248192
1002,Giant Wind Power,wind_power,20210522-16:00,10.427894622025972
1003,City consumption,consumption,20210522-16:00,-18.634977847368248
1001,Photovoltaics Tech,photovoltaics,20210522-17:00,8.503806952606634
1002,Giant Wind Power,wind_power,20210522-17:00,10.899720049792206
1003,City consumption,consumption,20210522-17:00,-17.330154444870413
1001,Photovoltaics Tech,photovoltaics,20210522-18:00,8.674347149217024
1002,Giant Wind Power,wind_power,20210522-18:00,11.056667727324673
1003,City consumption,consumption,20210522-18:00,-17.2858166773163
1001,Photovoltaics Tech,photovoltaics,20210522-19:00,8.479985021557283
1002,Giant Wind Power,wind_power,20210522-19:00,11.30483728194805
1003,City consumption,consumption,20210522-19:00,-16.797594083597684
1001,Photovoltaics Tech,photovoltaics,20210522-20:00,8.585562567559881
1002,Giant Wind Power,wind_power,20210522-20:00,11.17829076072727
1003,City consumption,consumption,20210522-20:00,-16.980699517411534
1001,Photovoltaics Tech,photovoltaics,20210522-21:00,8.551456155824816
1002,Giant Wind Power,wind_power,20210522-21:00,11.298472554129868
1003,City consumption,consumption,20210522-21:00,-16.838141212138808
1001,Photovoltaics Tech,photovoltaics,20210522-22:00,8.491426801701962
1002,Giant Wind Power,wind_power,20210522-22:00,11.53875721807792
1003,City consumption,consumption,20210522-22:00,-16.80479048859627
1001,Photovoltaics Tech,photovoltaics,20210522-23:00,9.250047857236577
1002,Giant Wind Power,wind_power,20210522-23:00,11.245161669610388
1003,City consumption,consumption,20210522-23:00,-18.50192619224622
1001,Photovoltaics Tech,photovoltaics,20210523-00:00,10.596367322460178
1002,Giant Wind Power,wind_power,20210523-00:00,10.669043652519479
1003,City consumption,consumption,20210523-00:00,-21.502290097756237
1001,Photovoltaics Tech,photovoltaics,20210523-01:00,11.506960172865318
1002,Giant Wind Power,wind_power,20210523-01:00,10.386168960025973
1003,City consumption,consumption,20210523-01:00,-23.459204640476624
1001,Photovoltaics Tech,photovoltaics,20210523-02:00,11.737515640541126
1002,Giant Wind Power,wind_power,20210523-02:00,10.19942250690909
1003,City consumption,consumption,20210523-02:00,-23.841298070742006
1001,Photovoltaics Tech,photovoltaics,20210523-03:00,12.575758437614837
1002,Giant Wind Power,wind_power,20210523-03:00,9.86234584303896
1003,City consumption,consumption,20210523-03:00,-25.53859238013817
1001,Photovoltaics Tech,photovoltaics,20210523-04:00,13.455872862455728
1002,Giant Wind Power,wind_power,20210523-04:00,9.612556925532466
1003,City consumption,consumption,20210523-04:00,-27.57945268817806
1001,Photovoltaics Tech,photovoltaics,20210523-05:00,14.590819012548428
1002,Giant Wind Power,wind_power,20210523-05:00,8.934256203714286
1003,City consumption,consumption,20210523-05:00,-30.54922880179845
1001,Photovoltaics Tech,photovoltaics,20210523-06:00,11.80119435091413
1002,Giant Wind Power,wind_power,20210523-06:00,9.797620254025974
1003,City consumption,consumption,20210523-06:00,-24.965960961036885
1001,Photovoltaics Tech,photovoltaics,20210523-07:00,10.687136076843819
1002,Giant Wind Power,wind_power,20210523-07:00,10.057896947766233
1003,City consumption,consumption,20210523-07:00,-22.749162874122597
1001,Photovoltaics Tech,photovoltaics,20210523-08:00,11.023692462486068
1002,Giant Wind Power,wind_power,20210523-08:00,10.040388013662337
1003,City consumption,consumption,20210523-08:00,-23.07061898828231
1001,Photovoltaics Tech,photovoltaics,20210523-09:00,10.832340864484117
1002,Giant Wind Power,wind_power,20210523-09:00,10.243035208025972
1003,City consumption,consumption,20210523-09:00,-22.52770790114732
1001,Photovoltaics Tech,photovoltaics,20210523-10:00,10.621914659464544
1002,Giant Wind Power,wind_power,20210523-10:00,10.676825778025972
1003,City consumption,consumption,20210523-10:00,-21.400316195958705
1001,Photovoltaics Tech,photovoltaics,20210523-11:00,9.31739023950985
1002,Giant Wind Power,wind_power,20210523-11:00,11.548499694441558
1003,City consumption,consumption,20210523-11:00,-18.29946892621043
1001,Photovoltaics Tech,photovoltaics,20210523-12:00,9.052362025287145
1002,Giant Wind Power,wind_power,20210523-12:00,11.474806836051949
1003,City consumption,consumption,20210523-12:00,-18.10168258981411
1001,Photovoltaics Tech,photovoltaics,20210523-13:00,8.934675203442998
1002,Giant Wind Power,wind_power,20210523-13:00,11.573459304753246
1003,City consumption,consumption,20210523-13:00,-17.741125339121492
1001,Photovoltaics Tech,photovoltaics,20210523-14:00,8.496338290757285
1002,Giant Wind Power,wind_power,20210523-14:00,12.26992503587013
1003,City consumption,consumption,20210523-14:00,-16.110563817978637
1001,Photovoltaics Tech,photovoltaics,20210523-15:00,7.941086552910531
1002,Giant Wind Power,wind_power,20210523-15:00,12.958065074493508
1003,City consumption,consumption,20210523-15:00,-14.392287112043574
1001,Photovoltaics Tech,photovoltaics,20210523-16:00,7.967835502437804
1002,Giant Wind Power,wind_power,20210523-16:00,12.767928635636364
1003,City consumption,consumption,20210523-16:00,-14.62972583744617
1001,Photovoltaics Tech,photovoltaics,20210523-17:00,8.16327438323001
1002,Giant Wind Power,wind_power,20210523-17:00,12.737299773688312
1003,City consumption,consumption,20210523-17:00,-14.805457305433182
1001,Photovoltaics Tech,photovoltaics,20210523-18:00,8.171688269133908
1002,Giant Wind Power,wind_power,20210523-18:00,12.882314062493508
1003,City consumption,consumption,20210523-18:00,-14.70519473432063
1001,Photovoltaics Tech,photovoltaics,20210523-19:00,8.015017203107933
1002,Giant Wind Power,wind_power,20210523-19:00,13.046319068727275
1003,City consumption,consumption,20210523-19:00,-14.294076290944002
1001,Photovoltaics Tech,photovoltaics,20210523-20:00,7.231544489352089
1002,Giant Wind Power,wind_power,20210523-20:00,13.889142362545456
1003,City consumption,consumption,20210523-20:00,-11.981145577541406
1001,Photovoltaics Tech,photovoltaics,20210523-21:00,7.520830304061182
1002,Giant Wind Power,wind_power,20210523-21:00,13.811885346675325
1003,City consumption,consumption,20210523-21:00,-12.62043145919942
1001,Photovoltaics Tech,photovoltaics,20210523-22:00,9.131276041160081
1002,Giant Wind Power,wind_power,20210523-22:00,11.475461343506494
1003,City consumption,consumption,20210523-22:00,-18.13328801309011
1001,Photovoltaics Tech,photovoltaics,20210523-23:00,10.84571128188839
1002,Giant Wind Power,wind_power,20210523-23:00,10.821783096571426
1003,City consumption,consumption,20210523-23:00,-21.578070120622574
1001,Photovoltaics Tech,photovoltaics,20210524-00:00,13.202522316647872
1002,Giant Wind Power,wind_power,20210524-00:00,9.831130860623375
1003,City consumption,consumption,20210524-00:00,-26.534320773743154
1001,Photovoltaics Tech,photovoltaics,20210524-01:00,14.625206738476429
1002,Giant Wind Power,wind_power,20210524-01:00,9.46096168038961
1003,City consumption,consumption,20210524-01:00,-29.573302076746216
1001,Photovoltaics Tech,photovoltaics,20210524-02:00,18.03067501727337
1002,Giant Wind Power,wind_power,20210524-02:00,6.474400248805191
1003,City consumption,consumption,20210524-02:00,-38.95873522708381
1001,Photovoltaics Tech,photovoltaics,20210524-03:00,19.26816968251393
1002,Giant Wind Power,wind_power,20210524-03:00,6.070832960181814
1003,City consumption,consumption,20210524-03:00,-41.530378364360786
1001,Photovoltaics Tech,photovoltaics,20210524-04:00,20.124943315203247
1002,Giant Wind Power,wind_power,20210524-04:00,5.553310811740255
1003,City consumption,consumption,20210524-04:00,-43.388071128351
1001,Photovoltaics Tech,photovoltaics,20210524-05:00,21.310503704450785
1002,Giant Wind Power,wind_power,20210524-05:00,3.9072998024675245
1003,City consumption,consumption,20210524-05:00,-47.02125728185642
1001,Photovoltaics Tech,photovoltaics,20210524-06:00,20.707732233176117
1002,Giant Wind Power,wind_power,20210524-06:00,4.0109049581038905
1003,City consumption,consumption,20210524-06:00,-45.8539397900617
1001,Photovoltaics Tech,photovoltaics,20210524-07:00,18.449685735518894
1002,Giant Wind Power,wind_power,20210524-07:00,4.730730107870124
1003,City consumption,consumption,20210524-07:00,-41.29312213528172
1001,Photovoltaics Tech,photovoltaics,20210524-08:00,16.399122668587754
1002,Giant Wind Power,wind_power,20210524-08:00,5.424765216545448
1003,City consumption,consumption,20210524-08:00,-37.1172767459926
1001,Photovoltaics Tech,photovoltaics,20210524-09:00,15.058705519023174
1002,Giant Wind Power,wind_power,20210524-09:00,5.974289819298695
1003,City consumption,consumption,20210524-09:00,-34.34410575706646
1001,Photovoltaics Tech,photovoltaics,20210524-10:00,11.71335482197298
1002,Giant Wind Power,wind_power,20210524-10:00,8.6138101858961
1003,City consumption,consumption,20210524-10:00,-25.346063027099866
1001,Photovoltaics Tech,photovoltaics,20210524-11:00,10.212359407712288
1002,Giant Wind Power,wind_power,20210524-11:00,9.045903216623373
1003,City consumption,consumption,20210524-11:00,-22.40119716685938
1001,Photovoltaics Tech,photovoltaics,20210524-12:00,9.272871593136482
1002,Giant Wind Power,wind_power,20210524-12:00,9.522817444259736
1003,City consumption,consumption,20210524-12:00,-20.462372679086794
1001,Photovoltaics Tech,photovoltaics,20210524-13:00,8.879410303868971
1002,Giant Wind Power,wind_power,20210524-13:00,9.781123205844153
1003,City consumption,consumption,20210524-13:00,-19.591874316021922
1001,Photovoltaics Tech,photovoltaics,20210524-14:00,8.132255177702739
1002,Giant Wind Power,wind_power,20210524-14:00,10.722669623454545
1003,City consumption,consumption,20210524-14:00,-17.360901486697248
1001,Photovoltaics Tech,photovoltaics,20210524-15:00,7.774629012876764
1002,Giant Wind Power,wind_power,20210524-15:00,11.067656694259737
1003,City consumption,consumption,20210524-15:00,-16.23628645008253
1001,Photovoltaics Tech,photovoltaics,20210524-16:00,7.6200981226611795
1002,Giant Wind Power,wind_power,20210524-16:00,11.24292973064935
1003,City consumption,consumption,20210524-16:00,-15.814449252104176
1001,Photovoltaics Tech,photovoltaics,20210524-17:00,7.013072258793648
1002,Giant Wind Power,wind_power,20210524-17:00,11.814700653584413
1003,City consumption,consumption,20210524-17:00,-13.852739478991621
1001,Photovoltaics Tech,photovoltaics,20210524-18:00,7.023690720188452
1002,Giant Wind Power,wind_power,20210524-18:00,11.704745433090908
1003,City consumption,consumption,20210524-18:00,-14.134722628935343
1001,Photovoltaics Tech,photovoltaics,20210524-19:00,7.7007666753962445
1002,Giant Wind Power,wind_power,20210524-19:00,11.195478024389608
1003,City consumption,consumption,20210524-19:00,-15.827468268567383
1001,Photovoltaics Tech,photovoltaics,20210524-20:00,7.67288543341962
1002,Giant Wind Power,wind_power,20210524-20:00,11.6151114585974
1003,City consumption,consumption,20210524-20:00,-14.630999531939674
1001,Photovoltaics Tech,photovoltaics,20210524-21:00,8.181820255004038
1002,Giant Wind Power,wind_power,20210524-21:00,11.617732547688309
1003,City consumption,consumption,20210524-21:00,-15.34350994886608
1001,Photovoltaics Tech,photovoltaics,20210524-22:00,10.16452368450469
1002,Giant Wind Power,wind_power,20210524-22:00,9.639940349870127
1003,City consumption,consumption,20210524-22:00,-21.16064190120188
1001,Photovoltaics Tech,photovoltaics,20210524-23:00,11.288914360531846
1002,Giant Wind Power,wind_power,20210524-23:00,9.333011790571426
1003,City consumption,consumption,20210524-23:00,-23.42338616121789
1001,Photovoltaics Tech,photovoltaics,20210525-00:00,13.735352169218523
1002,Giant Wind Power,wind_power,20210525-00:00,8.134159237142851
1003,City consumption,consumption,20210525-00:00,-28.405015169300952
1001,Photovoltaics Tech,photovoltaics,20210525-01:00,16.09790302991302
1002,Giant Wind Power,wind_power,20210525-01:00,7.055765286857137
1003,City consumption,consumption,20210525-01:00,-33.30169669421451
1001,Photovoltaics Tech,photovoltaics,20210525-02:00,19.649324378358315
1002,Giant Wind Power,wind_power,20210525-02:00,4.09188295296103
1003,City consumption,consumption,20210525-02:00,-42.55295859078895
1001,Photovoltaics Tech,photovoltaics,20210525-03:00,21.09858175528425
1002,Giant Wind Power,wind_power,20210525-03:00,3.6560671711428485
1003,City consumption,consumption,20210525-03:00,-45.369914766588735
1001,Photovoltaics Tech,photovoltaics,20210525-04:00,21.8083296167103
1002,Giant Wind Power,wind_power,20210525-04:00,3.389477234805187
1003,City consumption,consumption,20210525-04:00,-46.90524453879088
1001,Photovoltaics Tech,photovoltaics,20210525-05:00,21.94936525342239
1002,Giant Wind Power,wind_power,20210525-05:00,3.125809489792201
1003,City consumption,consumption,20210525-05:00,-47.76098359521632
1001,Photovoltaics Tech,photovoltaics,20210525-06:00,20.73220109937528
1002,Giant Wind Power,wind_power,20210525-06:00,3.368496905818172
1003,City consumption,consumption,20210525-06:00,-45.478581238498066
1001,Photovoltaics Tech,photovoltaics,20210525-07:00,17.347580072724146
1002,Giant Wind Power,wind_power,20210525-07:00,4.806605601506486
1003,City consumption,consumption,20210525-07:00,-38.39300096398803
1001,Photovoltaics Tech,photovoltaics,20210525-08:00,14.733925589234964
1002,Giant Wind Power,wind_power,20210525-08:00,6.74314584262337
1003,City consumption,consumption,20210525-08:00,-32.13235606139527
1001,Photovoltaics Tech,photovoltaics,20210525-09:00,12.077836519558431
1002,Giant Wind Power,wind_power,20210525-09:00,7.546734074311683
1003,City consumption,consumption,20210525-09:00,-26.79532938819173
1001,Photovoltaics Tech,photovoltaics,20210525-10:00,10.392547211998323
1002,Giant Wind Power,wind_power,20210525-10:00,9.41090857267532
1003,City consumption,consumption,20210525-10:00,-21.332385456545158
1001,Photovoltaics Tech,photovoltaics,20210525-11:00,9.78315355597832
1002,Giant Wind Power,wind_power,20210525-11:00,9.55751119558441
1003,City consumption,consumption,20210525-11:00,-20.48292631873963
1001,Photovoltaics Tech,photovoltaics,20210525-12:00,9.565762449126105
1002,Giant Wind Power,wind_power,20210525-12:00,9.639806082129866
1003,City consumption,consumption,20210525-12:00,-20.23598245811714
1001,Photovoltaics Tech,photovoltaics,20210525-13:00,9.283660291739102
1002,Giant Wind Power,wind_power,20210525-13:00,9.680142296493504
1003,City consumption,consumption,20210525-13:00,-19.937052867234048
1001,Photovoltaics Tech,photovoltaics,20210525-14:00,8.515457905045594
1002,Giant Wind Power,wind_power,20210525-14:00,10.346461004779218
1003,City consumption,consumption,20210525-14:00,-18.228144127506773
1001,Photovoltaics Tech,photovoltaics,20210525-15:00,8.512693798746893
1002,Giant Wind Power,wind_power,20210525-15:00,10.5766020365974
1003,City consumption,consumption,20210525-15:00,-17.73068014081846
1001,Photovoltaics Tech,photovoltaics,20210525-16:00,8.795394534118321
1002,Giant Wind Power,wind_power,20210525-16:00,10.560545536701296
1003,City consumption,consumption,20210525-16:00,-18.030419461675603
1001,Photovoltaics Tech,photovoltaics,20210525-17:00,8.472092731983258
1002,Giant Wind Power,wind_power,20210525-17:00,11.288795197324674
1003,City consumption,consumption,20210525-17:00,-16.7130116962124
1001,Photovoltaics Tech,photovoltaics,20210525-18:00,8.31910672553131
1002,Giant Wind Power,wind_power,20210525-18:00,11.54570162194805
1003,City consumption,consumption,20210525-18:00,-16.186606447363918
1001,Photovoltaics Tech,photovoltaics,20210525-19:00,7.470571414102738
1002,Giant Wind Power,wind_power,20210525-19:00,11.954435266103895
1003,City consumption,consumption,20210525-19:00,-14.593809499744868
1001,Photovoltaics Tech,photovoltaics,20210525-20:00,6.12701117752092
1002,Giant Wind Power,wind_power,20210525-20:00,13.445762059558444
1003,City consumption,consumption,20210525-20:00,-11.254542438775173
1001,Photovoltaics Tech,photovoltaics,20210525-21:00,6.066724296344296
1002,Giant Wind Power,wind_power,20210525-21:00,13.755042224259743
1003,City consumption,consumption,20210525-21:00,-11.061207160623656
1001,Photovoltaics Tech,photovoltaics,20210525-22:00,6.533936053235944
1002,Giant Wind Power,wind_power,20210525-22:00,13.467675537922078
1003,City consumption,consumption,20210525-22:00,-11.723845925283028
1001,Photovoltaics Tech,photovoltaics,20210525-23:00,6.751524779273792
1002,Giant Wind Power,wind_power,20210525-23:00,13.49509423605195
1003,City consumption,consumption,20210525-23:00,-12.045551421055503
1001,Photovoltaics Tech,photovoltaics,20210526-00:00,7.198828918034692
1002,Giant Wind Power,wind_power,20210526-00:00,13.569488638493509
1003,City consumption,consumption,20210526-00:00,-12.686528598349526
1001,Photovoltaics Tech,photovoltaics,20210526-01:00,7.701897413696421
1002,Giant Wind Power,wind_power,20210526-01:00,13.555680092909093
1003,City consumption,consumption,20210526-01:00,-13.415462122858601
1001,Photovoltaics Tech,photovoltaics,20210526-02:00,7.09275847923329
1002,Giant Wind Power,wind_power,20210526-02:00,13.897562510363638
1003,City consumption,consumption,20210526-02:00,-12.183401267022283
1001,Photovoltaics Tech,photovoltaics,20210526-03:00,7.773617884159294
1002,Giant Wind Power,wind_power,20210526-03:00,13.52892560192208
1003,City consumption,consumption,20210526-03:00,-13.668615316484475
1001,Photovoltaics Tech,photovoltaics,20210526-04:00,8.126599178217962
1002,Giant Wind Power,wind_power,20210526-04:00,13.472293851688315
1003,City consumption,consumption,20210526-04:00,-14.47636851609096
1001,Photovoltaics Tech,photovoltaics,20210526-05:00,9.524287158213156
1002,Giant Wind Power,wind_power,20210526-05:00,12.67521219566234
1003,City consumption,consumption,20210526-05:00,-17.93053491764908
1001,Photovoltaics Tech,photovoltaics,20210526-06:00,12.302459003437544
1002,Giant Wind Power,wind_power,20210526-06:00,10.973297960649353
1003,City consumption,consumption,20210526-06:00,-24.815074559629437
1001,Photovoltaics Tech,photovoltaics,20210526-07:00,10.77073698749231
1002,Giant Wind Power,wind_power,20210526-07:00,11.17514970161039
1003,City consumption,consumption,20210526-07:00,-22.14853879657607
1001,Photovoltaics Tech,photovoltaics,20210526-08:00,9.998609567788481
1002,Giant Wind Power,wind_power,20210526-08:00,11.178910269714287
1003,City consumption,consumption,20210526-08:00,-20.99639960661071
1001,Photovoltaics Tech,photovoltaics,20210526-09:00,8.7649783545977
1002,Giant Wind Power,wind_power,20210526-09:00,11.536948180623378
1003,City consumption,consumption,20210526-09:00,-18.37577171640594
1001,Photovoltaics Tech,photovoltaics,20210526-10:00,8.697588103846057
1002,Giant Wind Power,wind_power,20210526-10:00,12.148936720337664
1003,City consumption,consumption,20210526-10:00,-17.364640187378676
1001,Photovoltaics Tech,photovoltaics,20210526-11:00,8.661564711332849
1002,Giant Wind Power,wind_power,20210526-11:00,12.450720933506496
1003,City consumption,consumption,20210526-11:00,-16.53666498400675
1001,Photovoltaics Tech,photovoltaics,20210526-12:00,7.749887197179764
1002,Giant Wind Power,wind_power,20210526-12:00,13.01141333244156
1003,City consumption,consumption,20210526-12:00,-14.645674312809714
1001,Photovoltaics Tech,photovoltaics,20210526-13:00,7.346964007102738
1002,Giant Wind Power,wind_power,20210526-13:00,13.565918030129874
1003,City consumption,consumption,20210526-13:00,-13.359225726173438
1001,Photovoltaics Tech,photovoltaics,20210526-14:00,7.43350983513131
1002,Giant Wind Power,wind_power,20210526-14:00,13.664627086571432
1003,City consumption,consumption,20210526-14:00,-13.5248973443163
1001,Photovoltaics Tech,photovoltaics,20210526-15:00,7.1633739295287135
1002,Giant Wind Power,wind_power,20210526-15:00,13.556451032779224
1003,City consumption,consumption,20210526-15:00,-13.331813692121491
1001,Photovoltaics Tech,photovoltaics,20210526-16:00,7.25598336652092
1002,Giant Wind Power,wind_power,20210526-16:00,13.360272651636366
1003,City consumption,consumption,20210526-16:00,-13.650448468060887
1001,Photovoltaics Tech,photovoltaics,20210526-17:00,7.02034964527157
1002,Giant Wind Power,wind_power,20210526-17:00,13.504813370000003
